wav_filename,wav_filesize,transcript
/data/shared-task/train/7690.wav,42918,i want a hamburger well done
/data/shared-task/train/7691.wav,73638,i would like a hamburger well well done
/data/shared-task/train/7692.wav,85798,i want a hamburger well done
/data/shared-task/train/7693.wav,44838,can i have the soup of the day
/data/shared-task/train/7695.wav,58918,i would like the raspberry sorbet
/data/shared-task/train/7697.wav,40998,i want to pay with mastercard
/data/shared-task/train/7698.wav,36518,i want the carbonants water
/data/shared-task/train/7699.wav,48038,i want a carbonated water
/data/shared-task/train/7700.wav,43558,i want a room for five nights
/data/shared-task/train/7701.wav,28838,can i have a suite
/data/shared-task/train/7702.wav,32678,i want to pay with visa
/data/shared-task/train/7704.wav,47398,i want to pay with swiss francs
/data/shared-task/train/7705.wav,47398,i want to pay with swiss francs
/data/shared-task/train/7706.wav,39718,is there a hairdresser
/data/shared-task/train/7707.wav,45478,where where is the hairdresser
/data/shared-task/train/7708.wav,50598,i have no uh reservation
/data/shared-task/train/7710.wav,44838,i don't have a reservation
/data/shared-task/train/7712.wav,48678,i have no reservation
/data/shared-task/train/7713.wav,49958,i don't have a reservation
/data/shared-task/train/7714.wav,42918,i don't have a reservation
/data/shared-task/train/7715.wav,65318,i i no have a reservation
/data/shared-task/train/7716.wav,39718,i have no reservation
/data/shared-task/train/7717.wav,39718,i don't have a reservation
/data/shared-task/train/7718.wav,30758,i am good
/data/shared-task/train/7720.wav,32678,red boots please
/data/shared-task/train/7721.wav,35878,i am a thirty-seven
/data/shared-task/train/7722.wav,34598,i want a shirt
/data/shared-task/train/7723.wav,37798,a white shirt please
/data/shared-task/train/7724.wav,32038,i am a small
/data/shared-task/train/7725.wav,32038,this is too big
/data/shared-task/train/7726.wav,46758,i do not want this shirt
/data/shared-task/train/7729.wav,36518,i am looking for sandals
/data/shared-task/train/7730.wav,39078,do you have white sandals
/data/shared-task/train/7731.wav,37158,i am a forty-three
/data/shared-task/train/7732.wav,36518,i am looking for jeans
/data/shared-task/train/7733.wav,30118,green jeans please
/data/shared-task/train/7735.wav,57638,how much does the jeans jeans cost
/data/shared-task/train/7738.wav,49958,i am looking for sandals
/data/shared-task/train/7741.wav,52518,i am looking for sweet shirt
/data/shared-task/train/7742.wav,43558,can i have a black sweet shirt
/data/shared-task/train/7744.wav,37798,how much costed this
/data/shared-task/train/7746.wav,23718,i'm good
/data/shared-task/train/7748.wav,37158,can i have white boots
/data/shared-task/train/7749.wav,39078,i am thirty-seven
/data/shared-task/train/7750.wav,38438,i am looking for jeans
/data/shared-task/train/7751.wav,39078,can i have a white jeans
/data/shared-task/train/7753.wav,35238,it is too small
/data/shared-task/train/7754.wav,39718,i don't want these jeans
/data/shared-task/train/7755.wav,42278,i don't know these jeans
/data/shared-task/train/7757.wav,31398,i don't want this
/data/shared-task/train/7758.wav,22438,i'm good
/data/shared-task/train/7759.wav,35238,i am looking for boots
/data/shared-task/train/7760.wav,37158,can i have white boots
/data/shared-task/train/7761.wav,36518,i am a forty-one
/data/shared-task/train/7762.wav,61478,can i have a shirt
/data/shared-task/train/7763.wav,42918,one ticket to london
/data/shared-task/train/7764.wav,53158,i want to leave at nine o'clock tomorrow
/data/shared-task/train/7765.wav,37158,my name is paul
/data/shared-task/train/7766.wav,33958,my name is paul
/data/shared-task/train/7768.wav,56998,a room for seven nights
/data/shared-task/train/7769.wav,37798,a double room
/data/shared-task/train/7770.wav,35878,double room
/data/shared-task/train/7771.wav,50598,double room
/data/shared-task/train/7772.wav,53798,can i pay with visa
/data/shared-task/train/7774.wav,48678,can i pay with euros
/data/shared-task/train/7776.wav,40998,is there a hairdresser
/data/shared-task/train/7779.wav,49958,a room for three nights
/data/shared-task/train/7780.wav,55718,a room for three nights
/data/shared-task/train/7781.wav,50598,i would like room for three nights
/data/shared-task/train/7782.wav,46118,i would like a double room
/data/shared-task/train/7784.wav,45478,i would like to pay by post card
/data/shared-task/train/7785.wav,72358,i would like pay by post card
/data/shared-task/train/7786.wav,43558,is there a swimming pool
/data/shared-task/train/7787.wav,39718,where is the swimming pool
/data/shared-task/train/7789.wav,58918,i'd like a room for three nights
/data/shared-task/train/7790.wav,58918,i'd like a junior suite
/data/shared-task/train/7791.wav,63398,i would like pay by mastercard
/data/shared-task/train/7792.wav,39078,is there a hotel bar
/data/shared-task/train/7793.wav,42918,where is the hotel bar
/data/shared-task/train/7796.wav,53158,i could not find any hairdryer
/data/shared-task/train/7797.wav,85798,where can i buy a hairdryer
/data/shared-task/train/7799.wav,64678,where can i buy a hairdryer
/data/shared-task/train/7800.wav,53158,i would like a room for one week
/data/shared-task/train/7801.wav,39718,i would like a double room
/data/shared-task/train/7805.wav,61478,where is the hairdresser
/data/shared-task/train/7806.wav,52518,i don't have a reservation
/data/shared-task/train/7807.wav,55718,i have not a reservation
/data/shared-task/train/7809.wav,40358,i would like a suite
/data/shared-task/train/7810.wav,74918,i would like pay by mastercard
/data/shared-task/train/7811.wav,58278,i would like pay by mastercard
/data/shared-task/train/7813.wav,44198,is there a supermarket
/data/shared-task/train/7814.wav,43558,is there a supermarket
/data/shared-task/train/7815.wav,55078,i have not a reservation
/data/shared-task/train/7816.wav,65318,i have not a reservation
/data/shared-task/train/7817.wav,47398,i haven't got a reservation
/data/shared-task/train/7820.wav,67238,i don't have a reservation
/data/shared-task/train/7821.wav,51238,i have not a reservation
/data/shared-task/train/7822.wav,64678,i have not a reservation
/data/shared-task/train/7824.wav,37798,i would like a double room
/data/shared-task/train/7828.wav,33318,where is the lift
/data/shared-task/train/7829.wav,61478,i have not a reservation
/data/shared-task/train/7830.wav,74918,i have not a reservation
/data/shared-task/train/7833.wav,58278,i have not a reservation
/data/shared-task/train/7835.wav,60198,i would like one movie ticket
/data/shared-task/train/7836.wav,64038,i would like one musical ticket
/data/shared-task/train/7837.wav,61478,i would like tickets for wednesday evening
/data/shared-task/train/7838.wav,96678,i would like one ticket for the phantom
/data/shared-task/train/7839.wav,69158,i would like sit on the eight series
/data/shared-task/train/7840.wav,53798,i want to sit in the eight row
/data/shared-task/train/7843.wav,55078,i would like one musical ticket
/data/shared-task/train/7846.wav,93478,i want sit on the nine row
/data/shared-task/train/7847.wav,58278,i would like to sit in the ninth row
/data/shared-task/train/7849.wav,42278,i would like one ticket
/data/shared-task/train/7850.wav,66598,i would like three musical ticket
/data/shared-task/train/7851.wav,73638,i would like three musical tickets
/data/shared-task/train/7853.wav,66598,i would like three tickets for
/data/shared-task/train/7854.wav,73638,i would like three tickets for king the
/data/shared-task/train/7856.wav,76838,i want to sit on second row
/data/shared-task/train/7858.wav,69798,i would like ticket for the national gallery
/data/shared-task/train/7860.wav,41638,i would like two tickets
/data/shared-task/train/7862.wav,50598,i would like to leave on tuesday
/data/shared-task/train/7863.wav,42278,my name is james
/data/shared-task/train/7864.wav,42918,i am from france
/data/shared-task/train/7865.wav,60838,i would like three tickets to london
/data/shared-task/train/7868.wav,51238,i am from spain
/data/shared-task/train/7871.wav,36518,how much is it
/data/shared-task/train/7872.wav,35878,how much cost
/data/shared-task/train/7876.wav,35238,this is okay
/data/shared-task/train/7877.wav,43558,my name is maddalena
/data/shared-task/train/7879.wav,50598,i would like one ticket to london
/data/shared-task/train/7880.wav,104358,i would like leave on sunday afternoon
/data/shared-task/train/7881.wav,37798,my name is thomas
/data/shared-task/train/7882.wav,39718,i'm from germany
/data/shared-task/train/7883.wav,55078,i would like two tickets to london
/data/shared-task/train/7884.wav,70438,i would like leave on saturday evening
/data/shared-task/train/7885.wav,40998,my name is paolo
/data/shared-task/train/7886.wav,39718,i'm from scotland
/data/shared-task/train/7887.wav,69158,i would like six tickets to london
/data/shared-task/train/7888.wav,50598,i would like leave on tuesday
/data/shared-task/train/7890.wav,39078,i'm from switzerland
/data/shared-task/train/7891.wav,53798,i would like four tickets to london
/data/shared-task/train/7892.wav,47398,i would like leave on friday
/data/shared-task/train/7893.wav,34598,my name is patrick
/data/shared-task/train/7894.wav,39078,i'm from switzerland
/data/shared-task/train/7895.wav,58918,i would like six tickets to london
/data/shared-task/train/7897.wav,37158,my name is maddalena
/data/shared-task/train/7898.wav,35878,i'm from italy
/data/shared-task/train/7899.wav,47398,i would like four tickets to london
/data/shared-task/train/7900.wav,60198,i would like leave on thursday morning
/data/shared-task/train/7901.wav,45478,how much does it cost
/data/shared-task/train/7903.wav,32038,this is okay
/data/shared-task/train/7904.wav,36518,my name is maddalena
/data/shared-task/train/7905.wav,39718,i'm from australia
/data/shared-task/train/7906.wav,53798,i would like three tickets to london
/data/shared-task/train/7907.wav,53158,i would like leave on sunday evening
/data/shared-task/train/7909.wav,60838,i'm from from from portugal
/data/shared-task/train/7910.wav,45478,i would like a sparkling water
/data/shared-task/train/7911.wav,42918,i would like the sunday roast
/data/shared-task/train/7912.wav,48038,i would like my sunday roast rare
/data/shared-task/train/7913.wav,49318,i would like a goulash soup
/data/shared-task/train/7915.wav,55078,i would like a i would like a desert card
/data/shared-task/train/7916.wav,35238,the dessert menu
/data/shared-task/train/7918.wav,44838,i would like the custard tart
/data/shared-task/train/7919.wav,35238,i would like the bill
/data/shared-task/train/7920.wav,32038,i would like the check
/data/shared-task/train/7922.wav,97958,i would like uh water only sparkling
/data/shared-task/train/7923.wav,40998,i would like a still water
/data/shared-task/train/7925.wav,54438,i would like my sunday roast rare
/data/shared-task/train/7927.wav,50598,this is not what i ordered
/data/shared-task/train/7929.wav,36518,the desert menu
/data/shared-task/train/7930.wav,36518,the dessert menu
/data/shared-task/train/7931.wav,52518,i would like a sparkling water
/data/shared-task/train/7932.wav,42918,i would like the sunday roast
/data/shared-task/train/7933.wav,54438,i would like my sunday roast well done
/data/shared-task/train/7934.wav,41638,i would like a mixed salad
/data/shared-task/train/7935.wav,47398,this is not what i ordered
/data/shared-task/train/7936.wav,48678,the dessert menu please
/data/shared-task/train/7937.wav,112678,i would like the rabbit cake
/data/shared-task/train/7938.wav,41638,i would like the carrot cake
/data/shared-task/train/7940.wav,48678,i would like pay with mastercard
/data/shared-task/train/7941.wav,37158,i would like a fanta
/data/shared-task/train/7942.wav,85158,i would like the sunday roast
/data/shared-task/train/7943.wav,50598,i would like the sunday roast
